,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Clusters
160,C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5,0,4494.449450364621,778.827993,864.2065423050828,0.0,12,3
161,C10167,4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1009.185035,864.2065423050828,0.0,12,3
162,C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,4494.449450364621,1110.886425,864.2065423050828,0.0,12,2
163,C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4494.449450364621,422.711848,864.2065423050828,0.0,12,2
164,C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,4494.449450364621,367.109312,864.2065423050828,0.5,6,2
165,C10171,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1346.365584,864.2065423050828,0.0,12,3
166,C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,2916.071564,864.2065423050828,0.0,12,2
167,C10173,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,4494.449450364621,4756.654374,864.2065423050828,0.916667,12,2
168,C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1202.711782,864.2065423050828,0.0,12,2
169,C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4494.449450364621,1795.012223,864.2065423050828,0.0,12,2
170,C10176,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5,0,4494.449450364621,3621.266477,864.2065423050828,0.0,9,3
171,C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,4494.449450364621,10693.49585,864.2065423050828,0.75,12,0
172,C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,4494.449450364621,291.948834,864.2065423050828,0.181818,12,1
173,C10179,2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9,0,4494.449450364621,1423.788603,864.2065423050828,0.2,7,3
174,C10180,11972.01104,1.0,5715.0,4685.54,1029.46,1626.351366,1.0,1.0,1.0,0.166667,3,90,4494.449450364621,4639.513745,864.2065423050828,0.0,12,0
175,C10181,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,470.565984,864.2065423050828,0.0,12,3
176,C10182,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,4494.449450364621,0.0,864.2065423050828,0.0,12,0
177,C10183,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,4494.449450364621,2431.578544,864.2065423050828,0.0,12,3
178,C10184,336.799916,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0,44,4494.449450364621,2814.231227,864.2065423050828,1.0,12,2
179,C10185,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,831.375322,864.2065423050828,0.166667,12,1
180,C10186,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,4494.449450364621,1686.196344,864.2065423050828,0.0,12,2
181,C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,1
182,C10188,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4494.449450364621,17301.83238,864.2065423050828,0.166667,12,0
183,C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,4494.449450364621,0.0,864.2065423050828,0.0,12,1
184,C10190,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,4494.449450364621,441.588141,864.2065423050828,0.0,12,2
185,C10191,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,4494.449450364621,2612.760497,864.2065423050828,0.142857,12,2
186,C10192,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,4494.449450364621,1186.062765,864.2065423050828,0.0,12,3
187,C10193,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,4494.449450364621,579.749308,864.2065423050828,0.0,12,2
188,C10194,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,4494.449450364621,0.0,864.2065423050828,0.0,12,1
189,C10196,966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1,15,4494.449450364621,277.522439,864.2065423050828,0.0,12,0
190,C10197,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,4494.449450364621,254.392984,864.2065423050828,0.090909,12,1
191,C10198,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,1
192,C10199,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,1647.880773,864.2065423050828,0.083333,12,1
193,C10200,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,4494.449450364621,1382.269127,864.2065423050828,0.0,12,2
194,C10201,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4494.449450364621,1110.870941,864.2065423050828,0.0,12,2
195,C10202,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,4494.449450364621,1412.597253,864.2065423050828,0.0,12,2
196,C10203,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,4494.449450364621,2422.911622,864.2065423050828,0.888889,12,2
197,C10204,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,4494.449450364621,1043.55929,864.2065423050828,0.545455,12,2
198,C10205,1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,4494.449450364621,541.722532,864.2065423050828,0.0,12,1
199,C10206,5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14,2,4494.449450364621,2976.579866,864.2065423050828,0.0,12,3
200,C10207,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,1212.054219,864.2065423050828,0.0,12,1
201,C10208,566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,4494.449450364621,1249.835142,864.2065423050828,0.0,12,0
202,C10209,24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,376.758504,864.2065423050828,0.818182,12,2
203,C10211,8350.145568,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,4494.449450364621,4720.900413,864.2065423050828,0.0,12,0
204,C10212,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,4494.449450364621,9423.715495,864.2065423050828,0.0,12,2
205,C10213,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,130.107234,864.2065423050828,0.090909,12,1
206,C10214,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,4494.449450364621,2591.391006,864.2065423050828,0.0,12,3
207,C10215,7201.736985,1.0,987.1,862.1,125.0,5468.620604,0.333333,0.333333,0.083333,0.25,16,9,4494.449450364621,1941.541158,864.2065423050828,0.0,12,0
208,C10216,6467.885013,1.0,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,4494.449450364621,1658.563509,864.2065423050828,0.0,12,0
209,C10217,64.080909,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0,4,4494.449450364621,1260.16384,864.2065423050828,0.222222,12,1
210,C10218,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,4494.449450364621,1919.630466,864.2065423050828,0.0,12,0
211,C10219,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0,9,4494.449450364621,1034.932404,864.2065423050828,0.0,12,2
212,C10220,2458.376257,0.818182,0.0,0.0,0.0,102.275984,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,4543.63481,864.2065423050828,0.0,12,3
213,C10221,768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,4494.449450364621,947.696134,864.2065423050828,0.0,12,2
214,C10222,75.647479,0.727273,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0,3,4494.449450364621,548.967281,864.2065423050828,0.0,12,1
215,C10223,2.433254,0.181818,36.0,0.0,36.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,1
216,C10224,1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1,39,4494.449450364621,542.836917,864.2065423050828,0.0,12,2
217,C10226,7.56809,0.545455,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0,7,4494.449450364621,134.710832,864.2065423050828,0.111111,12,1
218,C10227,2053.441598,1.0,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.833333,16,10,4494.449450364621,2795.059574,864.2065423050828,0.0,12,0
219,C10228,2422.311938,1.0,4490.69,3456.25,1034.44,188.783221,1.0,0.916667,1.0,0.083333,1,52,4494.449450364621,5763.666926,864.2065423050828,0.0,12,0
220,C10229,9047.621884,1.0,11188.62,6099.16,5089.46,0.0,1.0,0.75,1.0,0.0,0,151,4494.449450364621,11994.41815,864.2065423050828,0.0,12,2
221,C10230,3061.213971,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.083333,0.0,0,17,4494.449450364621,971.234118,864.2065423050828,0.0,12,2
222,C10231,41.642389,0.857143,75.99,75.99,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,4494.449450364621,69.163384,864.2065423050828,0.0,7,1
223,C10232,5431.622968,1.0,1824.16,1598.56,225.6,0.0,1.0,0.916667,0.75,0.0,0,23,4494.449450364621,1508.016452,864.2065423050828,0.0,12,2
224,C10233,6571.484039,1.0,9325.22,9325.22,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,4494.449450364621,11036.72668,864.2065423050828,0.0,12,2
225,C10234,28.461629,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,125.769169,864.2065423050828,0.0,12,1
226,C10235,4178.625215,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0,39,4494.449450364621,2384.542045,864.2065423050828,0.0,12,2
227,C10236,3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0,25,4494.449450364621,2187.930651,864.2065423050828,0.0,12,2
228,C10237,1.045584,0.333333,0.0,0.0,0.0,466.643895,0.0,0.0,0.0,0.111111,1,0,4494.449450364621,1068.581252,864.2065423050828,0.5,9,1
229,C10238,2723.369217,0.909091,10410.49,1158.84,9251.65,0.0,0.75,0.666667,0.583333,0.0,0,41,4494.449450364621,9695.650901,864.2065423050828,0.363636,12,2
230,C10239,1070.999446,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0,13,4494.449450364621,505.317328,864.2065423050828,0.0,12,2
231,C10240,279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,2928.909865,864.2065423050828,0.083333,12,2
232,C10241,1255.901821,1.0,1038.81,1038.81,0.0,1092.634704,0.916667,0.916667,0.0,0.083333,1,21,4494.449450364621,1215.454299,864.2065423050828,0.0,12,0
233,C10242,2229.857287,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,542.7463,864.2065423050828,0.0,12,1
234,C10243,2363.489077,1.0,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1,41,4494.449450364621,1839.928884,864.2065423050828,0.0,12,0
235,C10244,4014.388265,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4494.449450364621,0.0,864.2065423050828,0.0,12,1
236,C10245,7623.224897,1.0,300.0,0.0,300.0,2800.728343,0.5,0.0,0.416667,0.25,3,6,4494.449450364621,1975.974183,864.2065423050828,0.0,12,0
237,C10246,3421.571922,1.0,126.69,42.88,83.81,154.341344,0.333333,0.083333,0.25,0.083333,1,5,4494.449450364621,2515.435738,864.2065423050828,0.0,12,0
238,C10247,48.898611,0.545455,247.09,0.0,247.09,182.357669,0.5,0.0,0.416667,0.166667,3,7,4494.449450364621,409.594792,864.2065423050828,0.0,12,1
239,C10248,1874.716289,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0,10,4494.449450364621,586.974046,864.2065423050828,0.0,12,2
240,C10249,3215.511032,0.818182,1112.2,1112.2,0.0,7616.064965,0.25,0.25,0.0,0.25,4,4,4494.449450364621,0.0,864.2065423050828,0.0,12,1
241,C10250,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0,15,4494.449450364621,3773.727455,864.2065423050828,1.0,12,2
242,C10251,1272.927288,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.916667,0.0,0,101,4494.449450364621,5825.602115,864.2065423050828,0.166667,12,2
243,C10252,558.476701,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,4494.449450364621,426.092563,864.2065423050828,0.0,11,1
244,C10253,2814.207626,1.0,3197.24,2080.02,1117.22,0.0,1.0,0.666667,1.0,0.0,0,49,4494.449450364621,3574.480603,864.2065423050828,0.0,12,2
245,C10254,8.061012,0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0,3,4494.449450364621,130.61272,864.2065423050828,0.181818,12,1
246,C10255,435.862142,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0,33,4494.449450364621,1055.835407,864.2065423050828,0.0,12,2
247,C10256,6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,75.896288,864.2065423050828,0.0,12,2
248,C10257,9612.21512,1.0,319.92,0.0,319.92,13439.5704,1.0,0.0,1.0,0.416667,12,12,4494.449450364621,10993.89211,864.2065423050828,0.0,12,0
249,C10258,7938.559134,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0,98,4494.449450364621,2657.856602,864.2065423050828,0.0,12,2
250,C10259,2344.478291,1.0,1041.63,1041.63,0.0,4003.968939,0.25,0.25,0.0,0.333333,6,14,4494.449450364621,3033.665478,864.2065423050828,0.0,12,0
251,C10260,996.48222,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1851.602411,864.2065423050828,0.083333,12,2
252,C10261,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,220.46377,864.2065423050828,0.25,12,1
253,C10262,185.640313,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0,13,4494.449450364621,1449.039414,864.2065423050828,1.0,12,2
254,C10263,5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,1350.318606,864.2065423050828,0.0,12,3
255,C10265,22.189283,0.363636,234.16,0.0,234.16,0.0,0.363636,0.0,0.272727,0.0,0,4,4494.449450364621,479.910499,864.2065423050828,0.5,11,1
256,C10266,5.871769,0.818182,29.68,29.68,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,76.943584,864.2065423050828,0.0,12,1
257,C10267,1049.496471,1.0,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6,28,4494.449450364621,802.38543,864.2065423050828,0.0,12,0
258,C10269,5570.190127,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0,84,4494.449450364621,1583.411686,864.2065423050828,0.0,12,2
259,C10270,1668.591831,1.0,0.0,0.0,0.0,1716.941235,0.0,0.0,0.0,0.166667,5,0,4494.449450364621,2166.981163,864.2065423050828,0.083333,12,3
260,C10271,2224.590946,0.818182,3183.0,3183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,3823.346244,864.2065423050828,0.0,12,1
261,C10272,2903.781184,1.0,3014.23,1340.34,1673.89,103.610197,1.0,0.833333,1.0,0.083333,1,93,4494.449450364621,1350.370286,864.2065423050828,0.0,12,2
262,C10273,2041.480046,1.0,7323.38,4944.88,2378.5,191.331735,1.0,0.833333,0.75,0.083333,1,81,4494.449450364621,3792.095079,864.2065423050828,0.083333,12,2
263,C10274,7755.698607,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12,72,4494.449450364621,4758.209146,864.2065423050828,0.0,6,0
264,C10275,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,4494.449450364621,2161.153147,864.2065423050828,0.0,12,2
265,C10276,8097.334733,1.0,3999.92,200.0,3799.92,0.0,1.0,0.083333,1.0,0.0,0,14,4494.449450364621,5624.074339,864.2065423050828,0.0,12,2
266,C10277,1082.33027,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0,50,4494.449450364621,1116.967993,864.2065423050828,0.0,12,2
267,C10278,2734.66412,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,4494.449450364621,717.798364,864.2065423050828,0.0,12,2
268,C10279,80.708806,1.0,569.9,569.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,4494.449450364621,634.000055,864.2065423050828,0.083333,12,1
269,C10280,2554.525229,1.0,6186.77,6099.08,87.69,1898.690655,0.916667,0.75,0.25,0.083333,1,38,4494.449450364621,11198.92613,864.2065423050828,0.083333,12,0
270,C10281,535.947221,1.0,4550.81,3016.98,1533.83,438.469118,1.0,0.916667,1.0,0.083333,1,99,4494.449450364621,4317.191232,864.2065423050828,0.916667,12,2
271,C10282,3905.365959,1.0,150.8,150.8,0.0,1659.19931,0.166667,0.166667,0.0,0.416667,5,2,4494.449450364621,990.524408,864.2065423050828,0.0,12,3
272,C10283,156.278339,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0,21,4494.449450364621,1280.473571,864.2065423050828,0.833333,12,2
273,C10284,5131.319584,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0,98,4494.449450364621,26652.34432,864.2065423050828,0.083333,12,2
274,C10285,5265.763713,1.0,410.24,44.71,365.53,15452.97758,0.916667,0.083333,0.916667,0.333333,13,21,4494.449450364621,12005.3074,864.2065423050828,0.083333,12,0
275,C10286,2.564117,0.181818,47.95,47.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,294.507498,864.2065423050828,0.0,12,1
276,C10287,1873.084577,1.0,126.57,126.57,0.0,181.139378,0.25,0.25,0.0,0.083333,1,4,4494.449450364621,483.557464,864.2065423050828,0.0,12,3
277,C10288,32.124999,0.272727,380.89,380.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,1
278,C10289,1473.495809,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0,9,4494.449450364621,5863.94034,864.2065423050828,0.5,12,2
279,C10290,1504.82705,1.0,2010.0,630.0,1380.0,1189.292764,1.0,0.166667,1.0,0.083333,1,14,4494.449450364621,859.829946,864.2065423050828,0.0,12,0
280,C10291,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0,12,4494.449450364621,4786.64868,864.2065423050828,0.0,12,2
281,C10292,1129.33758,1.0,498.96,0.0,498.96,72.259355,1.0,0.0,1.0,0.083333,1,12,4494.449450364621,829.505486,864.2065423050828,0.0,12,2
282,C10293,668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,4494.449450364621,568.336995,864.2065423050828,0.0,12,2
283,C10294,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,4494.449450364621,2914.419813,864.2065423050828,0.0,12,2
284,C10295,272.711518,0.818182,0.0,0.0,0.0,682.156051,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,2755.877257,864.2065423050828,0.181818,12,3
285,C10296,4246.430225,1.0,0.0,0.0,0.0,9270.408108,0.0,0.0,0.0,0.666667,16,0,4494.449450364621,6010.525656,864.2065423050828,0.083333,12,3
286,C10297,2420.761135,1.0,0.0,0.0,0.0,567.233798,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,871.713321,864.2065423050828,0.0,12,3
287,C10298,2935.324966,1.0,409.63,351.87,57.76,1876.241162,0.583333,0.583333,0.083333,0.25,4,12,4494.449450364621,580.13865,864.2065423050828,0.0,12,0
288,C10299,83.148283,0.636364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0,17,4494.449450364621,1024.267592,864.2065423050828,0.5,12,1
289,C10300,5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,1362.966798,864.2065423050828,0.0,12,3
290,C10301,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0,34,4494.449450364621,1986.838064,864.2065423050828,1.0,12,2
291,C10302,5790.930626,1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6,10,4494.449450364621,1515.594331,864.2065423050828,0.0,12,0
292,C10303,3605.714046,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,856.05828,864.2065423050828,0.0,12,1
293,C10304,3992.261885,1.0,0.0,0.0,0.0,348.834361,0.0,0.0,0.0,0.583333,9,0,4494.449450364621,1057.678259,864.2065423050828,0.0,12,3
294,C10305,41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0,14,4494.449450364621,370.996177,864.2065423050828,0.333333,12,2
295,C10306,635.090434,0.818182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0,48,4494.449450364621,7943.57021,864.2065423050828,1.0,12,2
296,C10307,1521.1681,1.0,245.98,245.98,0.0,2792.67597,0.166667,0.166667,0.0,0.25,3,2,4494.449450364621,2261.523522,864.2065423050828,0.0,12,3
297,C10308,5547.092593,1.0,0.0,0.0,0.0,3298.958165,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,1786.142816,864.2065423050828,0.0,12,3
298,C10309,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,4494.449450364621,1620.193277,864.2065423050828,0.0,12,2
299,C10310,191.450711,1.0,1641.07,1641.07,0.0,380.972341,0.666667,0.666667,0.0,0.083333,1,15,4494.449450364621,1583.918811,864.2065423050828,0.636364,12,2
300,C10311,3621.70204,1.0,674.73,674.73,0.0,1684.957411,0.25,0.25,0.0,0.166667,8,12,4494.449450364621,1139.058595,864.2065423050828,0.0,12,0
301,C10312,2762.479434,1.0,2702.47,1526.31,1176.16,0.0,1.0,0.25,1.0,0.0,0,27,4494.449450364621,7596.768364,864.2065423050828,0.083333,12,2
302,C10313,4338.606862,1.0,0.0,0.0,0.0,1817.569093,0.0,0.0,0.0,0.083333,4,0,4494.449450364621,8019.800702,864.2065423050828,0.0,12,3
303,C10314,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0,15,4494.449450364621,451.600059,864.2065423050828,0.0,12,2
304,C10315,9261.310686,1.0,0.0,0.0,0.0,8603.045938,0.0,0.0,0.0,0.416667,10,0,4494.449450364621,1933.413908,864.2065423050828,0.0,12,3
305,C10316,208.131845,1.0,2161.38,451.5,1709.88,0.0,1.0,0.166667,1.0,0.0,0,41,4494.449450364621,2059.879468,864.2065423050828,1.0,12,2
306,C10317,169.088238,1.0,1482.19,446.07,1036.12,0.0,1.0,0.583333,0.666667,0.0,0,26,4494.449450364621,1289.570234,864.2065423050828,0.666667,12,2
307,C10318,133.911556,1.0,1446.05,544.45,901.6,0.0,1.0,0.083333,1.0,0.0,0,16,4494.449450364621,1364.121036,864.2065423050828,0.833333,12,2
308,C10319,1613.34907,0.909091,0.0,0.0,0.0,1606.322681,0.0,0.0,0.0,0.181818,3,0,4494.449450364621,312.433361,864.2065423050828,0.0,11,3
309,C10320,566.908563,1.0,397.06,303.7,93.36,0.0,0.666667,0.166667,0.583333,0.0,0,12,4494.449450364621,0.0,864.2065423050828,0.0,12,1
310,C10321,53.208422,1.0,498.17,459.02,39.15,0.0,0.916667,0.916667,0.083333,0.0,0,14,4494.449450364621,611.606459,864.2065423050828,0.909091,12,2
311,C10322,1329.967543,1.0,2009.12,1296.68,712.44,1763.794583,1.0,1.0,1.0,0.25,10,36,4494.449450364621,2715.972095,864.2065423050828,0.0,12,0
312,C10323,515.904786,1.0,5359.02,2399.78,2959.24,0.0,1.0,1.0,1.0,0.0,0,60,4494.449450364621,0.0,864.2065423050828,0.0,12,2
313,C10324,927.041961,1.0,0.0,0.0,0.0,402.974164,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,719.974244,864.2065423050828,0.0,12,3
314,C10325,1872.767651,1.0,0.0,0.0,0.0,3394.509419,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,1151.721386,864.2065423050828,0.0,12,3
315,C10326,185.396312,1.0,0.0,0.0,0.0,842.456926,0.0,0.0,0.0,0.363636,7,0,4494.449450364621,117.542764,864.2065423050828,0.0,11,3
316,C10327,4823.822993,0.857143,0.0,0.0,0.0,6481.300951,0.0,0.0,0.0,0.142857,4,0,4494.449450364621,863.62306,864.2065423050828,0.0,7,3
317,C10328,994.105777,1.0,126.2,126.2,0.0,0.0,0.833333,0.833333,0.0,0.0,0,10,4494.449450364621,314.302968,864.2065423050828,0.0,12,2
318,C10329,40.089221,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,325.578502,864.2065423050828,0.166667,12,2
319,C10330,0.478714,0.090909,734.97,159.0,575.97,0.0,0.833333,0.083333,0.75,0.0,0,16,4494.449450364621,1159.135064,864.2065423050828,0.0,12,1
320,C10331,4732.37354,1.0,14.95,0.0,14.95,2173.356068,0.083333,0.0,0.083333,0.416667,11,1,4494.449450364621,1289.284068,864.2065423050828,0.0,12,3
321,C10332,9206.811696,1.0,874.98,350.0,524.98,4653.693195,0.75,0.083333,0.666667,0.333333,9,16,4494.449450364621,2055.100879,864.2065423050828,0.0,12,0
